word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
review;6;6084;31;12;188604;36504
explain;7;6083;37;14;225071;42581
firm;4;6069;22;8;133518;24276
proportion;10;6067;48;20;291216;60670
smile;5;6066;25;10;151650;30330
relief;6;6064;28;12;169792;36384
bit;3;6061;16;6;96976;18183
twenty;6;6048;27;12;163296;36288
follow;6;6046;33;12;199518;36276
assessment;10;6043;43;20;259849;60430
contrast;8;6042;34;16;205428;48336
usual;5;6039;29;10;175131;30195
officials;9;6033;47;18;283551;54297
buildings;9;6032;53;18;319696;54288
spirit;6;6031;30;12;180930;36186
path;4;6019;19;8;114361;24076
northern;8;6010;33;16;198330;48080
paris;5;6003;26;10;156078;30015
call;4;5992;22;8;131824;23968
substantial;11;5987;54;22;323298;65857
sister;6;5984;26;12;155584;35904
holiday;7;5983;37;14;221371;41881
beginning;9;5982;47;18;281154;53838
factor;6;5982;28;12;167496;35892
legs;4;5979;21;8;125559;23916
applications;12;5969;60;24;358140;71628
battle;6;5963;27;12;161001;35778
interested;10;5963;40;20;238520;59630
rural;5;5962;27;10;160974;29810
happen;6;5959;30;12;178770;35754
aircraft;8;5958;38;16;226404;47664
changed;7;5951;35;14;208285;41657
difficulty;10;5951;57;20;339207;59510
